question_attempt_id,question_usage_id,questionid,maxmark
1360,68,75,1.9
1361,69,16,1.0
1362,69,17,1.2
1363,69,9,1.5
1364,69,8,1.9
1365,69,13,1.4
1366,69,19,1.1
1367,69,1,1.9
1368,69,14,1.1
1369,69,4,1.3
1370,69,6,1.2
1371,69,2,1.9
1372,69,3,2.0
1373,69,11,1.5
1374,69,12,1.8
1375,69,7,1.0
1376,69,10,1.2
1377,69,20,1.6
1378,69,18,1.1
1379,69,5,1.4
1380,69,15,1.4
1381,70,30,1.0
1382,70,31,1.7
1383,70,22,1.7
1384,70,34,1.9
1385,70,26,1.9
1386,70,37,1.7
1387,70,29,1.9
1388,70,35,1.7
1389,70,36,1.9
1390,70,33,1.6
1391,70,24,1.1
1392,70,39,1.2
1393,70,23,1.6
1394,70,21,1.2
1395,70,28,1.2
1396,70,32,1.1
1397,70,25,1.2
1398,70,38,1.2
1399,70,27,1.7
1400,70,40,1.0
1401,71,57,1.5
1402,71,59,1.8
1403,71,58,1.9
1404,71,42,1.2
1405,71,56,1.2
1406,71,41,1.4
1407,71,44,1.9
1408,71,50,1.8
1409,71,51,1.7
1410,71,55,1.5
1411,71,46,1.9
1412,71,48,1.2
1413,71,43,1.3
1414,71,60,1.4
1415,71,52,1.5
1416,71,47,1.5
1417,71,49,1.4
1418,71,54,1.6
1419,71,45,1.5
1420,71,53,1.2
1421,72,72,1.6
1422,72,77,1.1
1423,72,73,1.5
1424,72,65,1.5
1425,72,69,1.5
1426,72,67,1.9
1427,72,78,1.4
1428,72,80,1.4
1429,72,71,1.8
1430,72,66,1.7
1431,72,76,1.8
1432,72,74,2.0
1433,72,62,1.7
1434,72,70,1.8
1435,72,64,1.5
1436,72,63,1.1
1437,72,79,1.2
1438,72,61,1.9
1439,72,68,1.9
1440,72,75,1.9
1441,73,17,1.2
1442,73,10,1.2
1443,73,2,1.9
1444,73,3,2.0
1445,73,5,1.4
1446,73,19,1.1
1447,73,16,1.0
1448,73,14,1.1
1449,73,4,1.3
1450,73,13,1.4
1451,73,12,1.8
1452,73,11,1.5
1453,73,7,1.0
1454,73,9,1.5
1455,73,1,1.9
1456,73,8,1.9
1457,73,20,1.6
1458,73,18,1.1
1459,73,6,1.2
1460,73,15,1.4
1461,74,28,1.2
1462,74,31,1.7
1463,74,26,1.9
1464,74,39,1.2
1465,74,30,1.0
1466,74,22,1.7
1467,74,29,1.9
1468,74,37,1.7
1469,74,38,1.2
1470,74,34,1.9
1471,74,35,1.7
1472,74,33,1.6
1473,74,36,1.9
1474,74,23,1.6
1475,74,24,1.1
1476,74,32,1.1
1477,74,25,1.2
1478,74,21,1.2
1479,74,27,1.7
1480,74,40,1.0
1481,75,55,1.5
1482,75,59,1.8
1483,75,58,1.9
1484,75,42,1.2
1485,75,44,1.9
1486,75,56,1.2
1487,75,53,1.2
1488,75,45,1.5
1489,75,51,1.7
1490,75,60,1.4
1491,75,52,1.5
1492,75,47,1.5
1493,75,41,1.4
1494,75,43,1.3
1495,75,46,1.9
1496,75,48,1.2
1497,75,49,1.4
1498,75,54,1.6
1499,75,50,1.8
1500,75,57,1.5
1501,76,62,1.7
1502,76,70,1.8
1503,76,73,1.5
1504,76,63,1.1
1505,76,65,1.5
1506,76,77,1.1
1507,76,80,1.4
1508,76,78,1.4
1509,76,71,1.8
1510,76,66,1.7
1511,76,74,2.0
1512,76,76,1.8
1513,76,69,1.5
1514,76,72,1.6
1515,76,67,1.9
1516,76,64,1.5
1517,76,79,1.2
1518,76,61,1.9
1519,76,68,1.9
1520,76,75,1.9
1521,77,20,1.6
1522,77,10,1.2
1523,77,2,1.9
1524,77,8,1.9
1525,77,13,1.4
1526,77,17,1.2
1527,77,1,1.9
1528,77,5,1.4
1529,77,18,1.1
1530,77,14,1.1
1531,77,12,1.8
1532,77,3,2.0
1533,77,11,1.5
1534,77,7,1.0
1535,77,16,1.0
1536,77,9,1.5
1537,77,19,1.1
1538,77,4,1.3
1539,77,6,1.2
1540,77,15,1.4
1541,78,30,1.0
1542,78,23,1.6
1543,78,28,1.2
1544,78,26,1.9
1545,78,22,1.7
1546,78,38,1.2
1547,78,37,1.7
1548,78,35,1.7
1549,78,34,1.9
1550,78,33,1.6
1551,78,24,1.1
1552,78,36,1.9
1553,78,29,1.9
1554,78,31,1.7
1555,78,39,1.2
1556,78,32,1.1
1557,78,25,1.2
1558,78,21,1.2
1559,78,27,1.7
1560,78,40,1.0
1561,79,45,1.5
1562,79,59,1.8
1563,79,53,1.2
1564,79,44,1.9
1565,79,60,1.4
1566,79,56,1.2
1567,79,58,1.9
1568,79,50,1.8
1569,79,51,1.7
1570,79,54,1.6
1571,79,46,1.9
1572,79,48,1.2
1573,79,43,1.3
1574,79,41,1.4
1575,79,52,1.5
1576,79,47,1.5
1577,79,49,1.4
1578,79,57,1.5
1579,79,55,1.5
1580,79,42,1.2
1581,80,72,1.6
1582,80,65,1.5
1583,80,73,1.5
1584,80,70,1.8
1585,80,63,1.1
1586,80,77,1.1
1587,80,67,1.9
1588,80,78,1.4
1589,80,71,1.8
1590,80,66,1.7
1591,80,76,1.8
1592,80,74,2.0
1593,80,69,1.5
1594,80,62,1.7
1595,80,80,1.4
1596,80,79,1.2
1597,80,61,1.9
1598,80,64,1.5
1599,80,68,1.9
1600,80,75,1.9
1601,81,13,1.4
1602,81,8,1.9
1603,81,18,1.1
1604,81,19,1.1
1605,81,10,1.2
1606,81,15,1.4
1607,81,20,1.6
1608,81,17,1.2
1609,81,4,1.3
1610,81,6,1.2
1611,81,16,1.0
1612,81,14,1.1
1613,81,3,2.0
1614,81,5,1.4
1615,81,7,1.0
1616,81,9,1.5
1617,81,12,1.8
1618,81,1,1.9
1619,81,11,1.5
1620,81,2,1.9
1621,82,22,1.7
1622,82,30,1.0
1623,82,40,1.0
1624,82,37,1.7
1625,82,27,1.7
1626,82,34,1.9
1627,82,39,1.2
1628,82,29,1.9
1629,82,32,1.1
1630,82,23,1.6
1631,82,33,1.6
1632,82,36,1.9
1633,82,38,1.2
1634,82,26,1.9
1635,82,35,1.7
1636,82,28,1.2
1637,82,31,1.7
1638,82,21,1.2
1639,82,24,1.1
1640,82,25,1.2
1641,83,55,1.5
1642,83,56,1.2
1643,83,46,1.9
1644,83,45,1.5
1645,83,54,1.6
1646,83,52,1.5
1647,83,42,1.2
1648,83,48,1.2
1649,83,60,1.4
1650,83,57,1.5
1651,83,44,1.9
1652,83,41,1.4
1653,83,50,1.8
1654,83,58,1.9
1655,83,47,1.5
1656,83,49,1.4
1657,83,43,1.3
1658,83,51,1.7
1659,83,53,1.2
1660,83,59,1.8
1661,84,75,1.9
1662,84,80,1.4
1663,84,73,1.5
1664,84,74,2.0
1665,84,66,1.7
1666,84,67,1.9
1667,84,68,1.9
1668,84,76,1.8
1669,84,77,1.1
1670,84,71,1.8
1671,84,70,1.8
1672,84,72,1.6
1673,84,65,1.5
1674,84,79,1.2
1675,84,61,1.9
1676,84,69,1.5
1677,84,64,1.5
1678,84,62,1.7
1679,84,78,1.4
1680,84,63,1.1
1681,85,15,1.4
1682,85,8,1.9
1683,85,18,1.1
1684,85,19,1.1
1685,85,10,1.2
1686,85,7,1.0
1687,85,20,1.6
1688,85,17,1.2
1689,85,6,1.2
1690,85,14,1.1
1691,85,16,1.0
1692,85,9,1.5
1693,85,13,1.4
1694,85,1,1.9
1695,85,3,2.0
1696,85,5,1.4
1697,85,4,1.3
1698,85,12,1.8
1699,85,11,1.5
1700,85,2,1.9
1701,86,26,1.9
1702,86,23,1.6
1703,86,40,1.0
1704,86,29,1.9
1705,86,33,1.6
1706,86,34,1.9
1707,86,39,1.2
1708,86,37,1.7
1709,86,32,1.1
1710,86,30,1.0
1711,86,27,1.7
1712,86,36,1.9
1713,86,22,1.7
1714,86,38,1.2
1715,86,35,1.7
1716,86,28,1.2
1717,86,21,1.2
1718,86,31,1.7
1719,86,24,1.1
1720,86,25,1.2
1721,87,53,1.2
1722,87,56,1.2
1723,87,50,1.8
1724,87,45,1.5
1725,87,41,1.4
1726,87,52,1.5
1727,87,55,1.5
1728,87,47,1.5
1729,87,59,1.8
1730,87,57,1.5
1731,87,44,1.9
1732,87,60,1.4
1733,87,46,1.9
1734,87,49,1.4
1735,87,43,1.3
1736,87,58,1.9
1737,87,54,1.6
1738,87,51,1.7
1739,87,42,1.2
1740,87,48,1.2
1741,88,76,1.8
1742,88,80,1.4
1743,88,74,2.0
1744,88,77,1.1
1745,88,66,1.7
1746,88,75,1.9
1747,88,68,1.9
1748,88,70,1.8
1749,88,72,1.6
1750,88,61,1.9
1751,88,73,1.5
1752,88,64,1.5
1753,88,65,1.5
1754,88,79,1.2
1755,88,71,1.8
1756,88,69,1.5
1757,88,67,1.9
1758,88,62,1.7
1759,88,78,1.4
1760,88,63,1.1
1761,89,15,1.4
1762,89,4,1.3
1763,89,8,1.9
1764,89,19,1.1
1765,89,10,1.2
1766,89,13,1.4
1767,89,17,1.2
1768,89,18,1.1
1769,89,3,2.0
1770,89,16,1.0
1771,89,1,1.9
1772,89,9,1.5
1773,89,20,1.6
1774,89,7,1.0
1775,89,6,1.2
1776,89,12,1.8
1777,89,5,1.4
1778,89,14,1.1
1779,89,11,1.5
1780,89,2,1.9
1781,90,31,1.7
1782,90,27,1.7
1783,90,40,1.0
1784,90,29,1.9
1785,90,23,1.6
1786,90,30,1.0
1787,90,35,1.7
1788,90,39,1.2
1789,90,37,1.7
1790,90,32,1.1
1791,90,34,1.9
1792,90,33,1.6
1793,90,36,1.9
1794,90,22,1.7
1795,90,21,1.2
1796,90,28,1.2
1797,90,26,1.9
1798,90,38,1.2
1799,90,24,1.1
1800,90,25,1.2
1801,91,43,1.3
1802,91,60,1.4
1803,91,46,1.9
1804,91,45,1.5
1805,91,55,1.5
1806,91,52,1.5
1807,91,53,1.2
1808,91,58,1.9
1809,91,41,1.4
1810,91,57,1.5
1811,91,44,1.9
1812,91,50,1.8
1813,91,56,1.2
1814,91,48,1.2
1815,91,59,1.8
1816,91,49,1.4
1817,91,54,1.6
1818,91,51,1.7
1819,91,42,1.2
1820,91,47,1.5
1821,92,74,2.0
1822,92,76,1.8
1823,92,75,1.9
1824,92,61,1.9
1825,92,66,1.7
1826,92,72,1.6
1827,92,80,1.4
1828,92,62,1.7
1829,92,77,1.1
1830,92,70,1.8
1831,92,73,1.5
1832,92,67,1.9
1833,92,65,1.5
1834,92,79,1.2
1835,92,78,1.4
1836,92,69,1.5
1837,92,64,1.5
1838,92,68,1.9
1839,92,71,1.8
1840,92,63,1.1
1841,93,15,1.4
1842,93,8,1.9
1843,93,1,1.9
1844,93,3,2.0
1845,93,10,1.2
1846,93,13,1.4
1847,93,18,1.1
1848,93,17,1.2
1849,93,4,1.3
1850,93,9,1.5
1851,93,16,1.0
1852,93,19,1.1
1853,93,6,1.2
1854,93,14,1.1
1855,93,7,1.0
1856,93,12,1.8
1857,93,5,1.4
1858,93,20,1.6
1859,93,11,1.5
1860,93,2,1.9
1861,94,36,1.9
1862,94,23,1.6
1863,94,40,1.0
1864,94,39,1.2
1865,94,28,1.2
1866,94,34,1.9
1867,94,29,1.9
1868,94,37,1.7
1869,94,32,1.1
1870,94,30,1.0
1871,94,33,1.6
1872,94,21,1.2
1873,94,22,1.7
1874,94,26,1.9
1875,94,35,1.7
1876,94,27,1.7
1877,94,31,1.7
1878,94,38,1.2
1879,94,24,1.1
1880,94,25,1.2
1881,95,55,1.5
1882,95,45,1.5
1883,95,46,1.9
1884,95,56,1.2
1885,95,49,1.4
1886,95,52,1.5
1887,95,53,1.2
1888,95,48,1.2
1889,95,41,1.4
1890,95,57,1.5
1891,95,42,1.2
1892,95,60,1.4
1893,95,50,1.8
1894,95,43,1.3
1895,95,59,1.8
1896,95,58,1.9
1897,95,54,1.6
1898,95,51,1.7
1899,95,44,1.9
1900,95,47,1.5
1901,96,70,1.8
1902,96,80,1.4
1903,96,75,1.9
1904,96,74,2.0
1905,96,62,1.7
1906,96,72,1.6
1907,96,68,1.9
1908,96,76,1.8
1909,96,77,1.1
1910,96,71,1.8
1911,96,69,1.5
1912,96,67,1.9
1913,96,65,1.5
1914,96,64,1.5
1915,96,61,1.9
1916,96,73,1.5
1917,96,78,1.4
1918,96,66,1.7
1919,96,79,1.2
1920,96,63,1.1
1921,97,15,1.4
1922,97,8,1.9
1923,97,18,1.1
1924,97,1,1.9
1925,97,10,1.2
1926,97,13,1.4
1927,97,20,1.6
1928,97,17,1.2
1929,97,5,1.4
1930,97,16,1.0
1931,97,12,1.8
1932,97,9,1.5
1933,97,19,1.1
1934,97,7,1.0
1935,97,14,1.1
1936,97,4,1.3
1937,97,6,1.2
1938,97,3,2.0
1939,97,11,1.5
1940,97,2,1.9
1941,98,21,1.2
1942,98,38,1.2
1943,98,40,1.0
1944,98,29,1.9
1945,98,27,1.7
1946,98,39,1.2
1947,98,28,1.2
1948,98,37,1.7
1949,98,32,1.1
1950,98,30,1.0
1951,98,26,1.9
1952,98,36,1.9
1953,98,22,1.7
1954,98,23,1.6
1955,98,35,1.7
1956,98,34,1.9
1957,98,33,1.6
1958,98,31,1.7
1959,98,24,1.1
1960,98,25,1.2
1961,99,55,1.5
1962,99,44,1.9
1963,99,46,1.9
1964,99,49,1.4
1965,99,43,1.3
1966,99,53,1.2
1967,99,52,1.5
1968,99,48,1.2
1969,99,58,1.9
1970,99,57,1.5
1971,99,56,1.2
1972,99,60,1.4
1973,99,50,1.8
1974,99,45,1.5
1975,99,59,1.8
1976,99,51,1.7
1977,99,54,1.6
1978,99,41,1.4
1979,99,42,1.2
1980,99,47,1.5
1981,100,70,1.8
1982,100,80,1.4
1983,100,75,1.9
1984,100,77,1.1
1985,100,66,1.7
1986,100,65,1.5
1987,100,68,1.9
1988,100,71,1.8
1989,100,78,1.4
1990,100,73,1.5
1991,100,61,1.9
1992,100,67,1.9
1993,100,72,1.6
1994,100,79,1.2
1995,100,76,1.8
1996,100,69,1.5
1997,100,64,1.5
1998,100,62,1.7
1999,100,74,2.0
2000,100,63,1.1
2001,101,15,1.4
2002,101,8,1.9
2003,101,13,1.4
2004,101,19,1.1
2005,101,10,1.2
2006,101,18,1.1
2007,101,20,1.6
2008,101,17,1.2
2009,101,4,1.3
2010,101,6,1.2
2011,101,16,1.0
2012,101,14,1.1
2013,101,1,1.9
2014,101,5,1.4
2015,101,3,2.0
2016,101,7,1.0
2017,101,9,1.5
2018,101,12,1.8
2019,101,11,1.5
2020,101,2,1.9
2021,102,34,1.9
2022,102,23,1.6
2023,102,27,1.7
2024,102,29,1.9
2025,102,40,1.0
2026,102,38,1.2
2027,102,36,1.9
2028,102,39,1.2
2029,102,37,1.7
2030,102,21,1.2
2031,102,30,1.0
2032,102,33,1.6
2033,102,22,1.7
2034,102,31,1.7
2035,102,35,1.7
2036,102,28,1.2
2037,102,26,1.9
2038,102,32,1.1
2039,102,24,1.1
2040,102,25,1.2
2041,103,55,1.5
2042,103,46,1.9
2043,103,56,1.2
2044,103,45,1.5
2045,103,47,1.5
2046,103,43,1.3
2047,103,53,1.2
2048,103,48,1.2
2049,103,41,1.4
2050,103,57,1.5
2051,103,54,1.6
2052,103,60,1.4
2053,103,50,1.8
2054,103,52,1.5
2055,103,59,1.8
2056,103,58,1.9
2057,103,44,1.9
2058,103,51,1.7
2059,103,42,1.2
2060,103,49,1.4
2061,104,66,1.7
2062,104,74,2.0
2063,104,62,1.7
2064,104,80,1.4
2065,104,70,1.8
2066,104,71,1.8
2067,104,68,1.9
2068,104,76,1.8
2069,104,77,1.1
2070,104,61,1.9
2071,104,65,1.5
2072,104,67,1.9
2073,104,73,1.5
2074,104,79,1.2
2075,104,72,1.6
2076,104,69,1.5
2077,104,64,1.5
2078,104,75,1.9
2079,104,78,1.4
2080,104,63,1.1
2081,105,20,1.6
2082,105,9,1.5
2083,105,15,1.4
2084,105,5,1.4
2085,105,3,2.0
2086,105,8,1.9
2087,105,19,1.1
2088,105,7,1.0
2089,105,4,1.3
2090,105,16,1.0
2091,105,6,1.2
2092,105,10,1.2
2093,105,11,1.5
2094,105,17,1.2
2095,105,2,1.9
2096,105,12,1.8
2097,105,14,1.1
2098,105,1,1.9
2099,105,18,1.1
2100,105,13,1.4
2101,106,30,1.0
2102,106,24,1.1
2103,106,40,1.0
2104,106,39,1.2
2105,106,22,1.7
2106,106,29,1.9
2107,106,35,1.7
2108,106,37,1.7
2109,106,32,1.1
2110,106,25,1.2
2111,106,33,1.6
2112,106,27,1.7
2113,106,38,1.2
2114,106,28,1.2
2115,106,21,1.2
2116,106,34,1.9
2117,106,26,1.9
2118,106,23,1.6
2119,106,31,1.7
2120,106,36,1.9
2121,107,43,1.3
2122,107,45,1.5
2123,107,55,1.5
2124,107,58,1.9
2125,107,50,1.8
2126,107,47,1.5
2127,107,59,1.8
2128,107,53,1.2
2129,107,46,1.9
2130,107,49,1.4
2131,107,44,1.9
2132,107,42,1.2
2133,107,56,1.2
2134,107,60,1.4
2135,107,52,1.5
2136,107,41,1.4
2137,107,54,1.6
2138,107,51,1.7
2139,107,57,1.5
2140,107,48,1.2
2141,108,64,1.5
2142,108,62,1.7
2143,108,65,1.5
2144,108,77,1.1
2145,108,72,1.6
2146,108,73,1.5
2147,108,78,1.4
2148,108,67,1.9
2149,108,80,1.4
2150,108,79,1.2
2151,108,76,1.8
2152,108,69,1.5
2153,108,61,1.9
2154,108,70,1.8
2155,108,66,1.7
2156,108,63,1.1
2157,108,71,1.8
2158,108,74,2.0
2159,108,75,1.9
2160,108,68,1.9
2161,109,14,1.1
2162,109,3,2.0
2163,109,5,1.4
2164,109,4,1.3
2165,109,8,1.9
2166,109,2,1.9
2167,109,19,1.1
2168,109,7,1.0
2169,109,20,1.6
2170,109,6,1.2
2171,109,15,1.4
2172,109,10,1.2
2173,109,11,1.5
2174,109,17,1.2
2175,109,9,1.5
2176,109,16,1.0
2177,109,12,1.8
2178,109,1,1.9
2179,109,18,1.1
2180,109,13,1.4
2181,110,22,1.7
2182,110,24,1.1
2183,110,37,1.7
2184,110,30,1.0
2185,110,39,1.2
2186,110,21,1.2
2187,110,26,1.9
2188,110,27,1.7
2189,110,23,1.6
2190,110,29,1.9
2191,110,33,1.6
2192,110,25,1.2
2193,110,32,1.1
2194,110,38,1.2
2195,110,35,1.7
2196,110,34,1.9
2197,110,40,1.0
2198,110,28,1.2
2199,110,31,1.7
2200,110,36,1.9
2201,111,60,1.4
2202,111,59,1.8
2203,111,54,1.6
2204,111,45,1.5
2205,111,52,1.5
2206,111,47,1.5
2207,111,43,1.3
2208,111,53,1.2
2209,111,46,1.9
2210,111,42,1.2
2211,111,44,1.9
2212,111,58,1.9
2213,111,49,1.4
2214,111,56,1.2
2215,111,57,1.5
2216,111,50,1.8
2217,111,41,1.4
2218,111,51,1.7
2219,111,55,1.5
2220,111,48,1.2
2221,112,64,1.5
2222,112,74,2.0
2223,112,65,1.5
2224,112,78,1.4
2225,112,77,1.1
2226,112,73,1.5
2227,112,79,1.2
2228,112,66,1.7
2229,112,72,1.6
2230,112,63,1.1
2231,112,62,1.7
2232,112,76,1.8
2233,112,67,1.9
2234,112,80,1.4
2235,112,61,1.9
2236,112,69,1.5
2237,112,70,1.8
2238,112,71,1.8
2239,112,75,1.9
2240,112,68,1.9
2241,113,16,1.0
2242,113,9,1.5
2243,113,5,1.4
2244,113,19,1.1
2245,113,3,2.0
2246,113,8,1.9
2247,113,20,1.6
2248,113,14,1.1
2249,113,4,1.3
2250,113,2,1.9
2251,113,6,1.2
2252,113,7,1.0
2253,113,10,1.2
2254,113,11,1.5
2255,113,17,1.2
2256,113,12,1.8
2257,113,15,1.4
2258,113,1,1.9
2259,113,18,1.1
2260,113,13,1.4
2261,114,22,1.7
2262,114,24,1.1
2263,114,35,1.7
2264,114,32,1.1
2265,114,30,1.0
2266,114,34,1.9
2267,114,29,1.9
2268,114,26,1.9
2269,114,38,1.2
2270,114,39,1.2
2271,114,25,1.2
2272,114,37,1.7
2273,114,33,1.6
2274,114,40,1.0
2275,114,21,1.2
2276,114,23,1.6
2277,114,27,1.7
2278,114,28,1.2
2279,114,31,1.7
2280,114,36,1.9
2281,115,60,1.4
2282,115,45,1.5
2283,115,51,1.7
2284,115,56,1.2
2285,115,41,1.4
2286,115,47,1.5
2287,115,43,1.3
2288,115,53,1.2
2289,115,46,1.9
2290,115,49,1.4
2291,115,50,1.8
2292,115,57,1.5
2293,115,42,1.2
2294,115,59,1.8
2295,115,58,1.9
2296,115,44,1.9
2297,115,54,1.6
2298,115,55,1.5
2299,115,52,1.5
2300,115,48,1.2
2301,116,72,1.6
2302,116,74,2.0
2303,116,65,1.5
2304,116,62,1.7
2305,116,64,1.5
2306,116,73,1.5
2307,116,67,1.9
2308,116,66,1.7
2309,116,76,1.8
2310,116,69,1.5
2311,116,79,1.2
2312,116,75,1.9
2313,116,77,1.1
2314,116,61,1.9
2315,116,78,1.4
2316,116,71,1.8
2317,116,70,1.8
2318,116,63,1.1
2319,116,80,1.4
2320,116,68,1.9
2321,117,14,1.1
2322,117,3,2.0
2323,117,8,1.9
2324,117,4,1.3
2325,117,7,1.0
2326,117,20,1.6
2327,117,5,1.4
2328,117,2,1.9
2329,117,15,1.4
2330,117,12,1.8
2331,117,6,1.2
2332,117,17,1.2
2333,117,11,1.5
2334,117,10,1.2
2335,117,19,1.1
2336,117,16,1.0
2337,117,9,1.5
2338,117,1,1.9
2339,117,18,1.1
2340,117,13,1.4
2341,118,22,1.7
2342,118,40,1.0
2343,118,38,1.2
2344,118,25,1.2
2345,118,30,1.0
2346,118,23,1.6
2347,118,35,1.7
2348,118,21,1.2
2349,118,32,1.1
2350,118,39,1.2
2351,118,24,1.1
2352,118,28,1.2
2353,118,29,1.9
2354,118,33,1.6
2355,118,27,1.7
2356,118,34,1.9
2357,118,26,1.9
2358,118,37,1.7
2359,118,31,1.7
2360,118,36,1.9
2361,119,60,1.4
2362,119,58,1.9
2363,119,57,1.5
2364,119,45,1.5
2365,119,52,1.5
2366,119,47,1.5
2367,119,43,1.3
2368,119,41,1.4
2369,119,51,1.7
2370,119,49,1.4
2371,119,46,1.9
2372,119,56,1.2
2373,119,42,1.2
2374,119,50,1.8
2375,119,59,1.8
2376,119,54,1.6
2377,119,53,1.2
2378,119,55,1.5
2379,119,44,1.9
2380,119,48,1.2
2381,120,76,1.8
2382,120,74,2.0
2383,120,65,1.5
2384,120,61,1.9
2385,120,72,1.6
2386,120,75,1.9
2387,120,67,1.9
2388,120,66,1.7
2389,120,73,1.5
2390,120,69,1.5
2391,120,62,1.7
2392,120,77,1.1
2393,120,80,1.4
2394,120,64,1.5
2395,120,78,1.4
2396,120,71,1.8
2397,120,70,1.8
2398,120,79,1.2
2399,120,63,1.1
2400,120,68,1.9
2401,121,5,1.4
2402,121,17,1.2
2403,121,4,1.3
2404,121,9,1.5
2405,121,14,1.1
2406,121,10,1.2
2407,121,20,1.6
2408,121,12,1.8
2409,121,15,1.4
2410,121,7,1.0
2411,121,8,1.9
2412,121,3,2.0
2413,121,6,1.2
2414,121,11,1.5
2415,121,2,1.9
2416,121,19,1.1
2417,121,16,1.0
2418,121,1,1.9
2419,121,18,1.1
2420,121,13,1.4
2421,122,38,1.2
2422,122,30,1.0
2423,122,23,1.6
2424,122,21,1.2
2425,122,34,1.9
2426,122,37,1.7
2427,122,35,1.7
2428,122,26,1.9
2429,122,32,1.1
2430,122,39,1.2
2431,122,22,1.7
2432,122,24,1.1
2433,122,33,1.6
2434,122,27,1.7
2435,122,25,1.2
2436,122,29,1.9
2437,122,40,1.0
2438,122,28,1.2
2439,122,31,1.7
2440,122,36,1.9
2441,123,44,1.9
2442,123,45,1.5
2443,123,51,1.7
2444,123,59,1.8
2445,123,41,1.4
2446,123,47,1.5
2447,123,53,1.2
2448,123,46,1.9
2449,123,56,1.2
2450,123,57,1.5
2451,123,43,1.3
2452,123,42,1.2
2453,123,50,1.8
2454,123,55,1.5
2455,123,60,1.4
2456,123,52,1.5
2457,123,54,1.6
2458,123,49,1.4
2459,123,58,1.9
2460,123,48,1.2
2461,124,66,1.7
2462,124,78,1.4
2463,124,65,1.5
2464,124,69,1.5
2465,124,77,1.1
2466,124,73,1.5
2467,124,71,1.8
2468,124,64,1.5
2469,124,61,1.9
2470,124,72,1.6
2471,124,79,1.2
2472,124,76,1.8
2473,124,74,2.0
2474,124,63,1.1
2475,124,75,1.9
2476,124,67,1.9
2477,124,70,1.8
2478,124,62,1.7
2479,124,80,1.4
2480,124,68,1.9
2481,125,17,1.2
2482,125,7,1.0
2483,125,4,1.3
2484,125,9,1.5
2485,125,3,2.0
2486,125,8,1.9
2487,125,11,1.5
2488,125,12,1.8
2489,125,5,1.4
2490,125,15,1.4
2491,125,10,1.2
2492,125,6,1.2
2493,125,20,1.6
2494,125,14,1.1
2495,125,16,1.0
2496,125,19,1.1
2497,125,2,1.9
2498,125,1,1.9
2499,125,18,1.1
2500,125,13,1.4
2501,126,22,1.7
2502,126,24,1.1
2503,126,37,1.7
2504,126,25,1.2
2505,126,30,1.0
2506,126,23,1.6
2507,126,26,1.9
2508,126,39,1.2
2509,126,34,1.9
2510,126,33,1.6
2511,126,35,1.7
2512,126,29,1.9
2513,126,38,1.2
2514,126,21,1.2
2515,126,27,1.7
2516,126,32,1.1
2517,126,40,1.0
2518,126,28,1.2
2519,126,31,1.7
2520,126,36,1.9
2521,127,47,1.5
2522,127,45,1.5
2523,127,51,1.7
2524,127,54,1.6
2525,127,52,1.5
2526,127,60,1.4
2527,127,42,1.2
2528,127,53,1.2
2529,127,46,1.9
2530,127,49,1.4
2531,127,57,1.5
2532,127,58,1.9
2533,127,50,1.8
2534,127,56,1.2
2535,127,44,1.9
2536,127,41,1.4
2537,127,43,1.3
2538,127,55,1.5
2539,127,59,1.8
2540,127,48,1.2
2541,128,65,1.5
2542,128,74,2.0
2543,128,73,1.5
2544,128,62,1.7
2545,128,72,1.6
2546,128,79,1.2
2547,128,67,1.9
2548,128,66,1.7
2549,128,61,1.9
2550,128,69,1.5
2551,128,76,1.8
2552,128,77,1.1
2553,128,80,1.4
2554,128,63,1.1
2555,128,78,1.4
2556,128,71,1.8
2557,128,70,1.8
2558,128,64,1.5
2559,128,75,1.9
2560,128,68,1.9
2561,129,8,1.9
2562,129,7,1.0
2563,129,4,1.3
2564,129,16,1.0
2565,129,3,2.0
2566,129,11,1.5
2567,129,20,1.6
2568,129,12,1.8
2569,129,15,1.4
2570,129,5,1.4
2571,129,9,1.5
2572,129,2,1.9
2573,129,17,1.2
2574,129,6,1.2
2575,129,10,1.2
2576,129,19,1.1
2577,129,14,1.1
2578,129,1,1.9
2579,129,18,1.1
2580,129,13,1.4
2581,130,28,1.2
2582,130,24,1.1
2583,130,40,1.0
2584,130,25,1.2
2585,130,29,1.9
2586,130,26,1.9
2587,130,35,1.7
2588,130,23,1.6
2589,130,32,1.1
2590,130,30,1.0
2591,130,39,1.2
2592,130,21,1.2
2593,130,38,1.2
2594,130,27,1.7
2595,130,33,1.6
2596,130,34,1.9
2597,130,37,1.7
2598,130,22,1.7
2599,130,31,1.7
2600,130,36,1.9
2601,131,54,1.6
2602,131,45,1.5
2603,131,51,1.7
2604,131,58,1.9
2605,131,52,1.5
2606,131,56,1.2
2607,131,43,1.3
2608,131,53,1.2
2609,131,47,1.5
2610,131,59,1.8
2611,131,49,1.4
2612,131,57,1.5
2613,131,42,1.2
2614,131,46,1.9
2615,131,50,1.8
2616,131,44,1.9
2617,131,41,1.4
2618,131,60,1.4
2619,131,55,1.5
2620,131,48,1.2
2621,132,79,1.2
2622,132,74,2.0
2623,132,65,1.5
2624,132,69,1.5
2625,132,76,1.8
2626,132,73,1.5
2627,132,77,1.1
2628,132,66,1.7
2629,132,72,1.6
