step_data_id,question_step_id,name,value
1452,1452,answer,0
1453,1453,answer,3
1454,1454,answer,0
1455,1455,answer,0
1456,1456,answer,1
1457,1457,answer,1
1458,1458,answer,1
1459,1459,answer,3
1460,1460,answer,1
1461,1461,answer,1
1462,1462,answer,1
1463,1463,answer,2
1464,1464,answer,3
1465,1465,answer,3
1466,1466,answer,2
1467,1467,answer,3
1468,1468,answer,0
1469,1469,answer,1
1470,1470,answer,0
1471,1471,answer,3
1472,1472,answer,2
1473,1473,answer,1
1474,1474,answer,1
1475,1475,answer,3
1476,1476,answer,0
1477,1477,answer,0
1478,1478,answer,2
1479,1479,answer,1
1480,1480,answer,1
1481,1481,answer,1
1482,1482,answer,1
1483,1483,answer,0
1484,1484,answer,0
1485,1485,answer,1
1486,1486,answer,1
1487,1487,answer,0
1488,1488,answer,1
1489,1489,answer,3
1490,1490,answer,1
1491,1491,answer,1
1492,1492,answer,0
1493,1493,answer,1
1494,1494,answer,1
1495,1495,answer,1
1496,1496,answer,2
1497,1497,answer,0
1498,1498,answer,1
1499,1499,answer,1
1500,1500,answer,2
1501,1501,answer,2
1502,1502,answer,0
1503,1503,answer,3
1504,1504,answer,2
1505,1505,answer,2
1506,1506,answer,1
1507,1507,answer,1
1508,1508,answer,3
1509,1509,answer,2
1510,1510,answer,0
1511,1511,answer,3
1512,1512,answer,3
1513,1513,answer,3
1514,1514,answer,0
1515,1515,answer,0
1516,1516,answer,3
1517,1517,answer,3
1518,1518,answer,0
1519,1519,answer,1
1520,1520,answer,1
1521,1521,answer,2
1522,1522,answer,3
1523,1523,answer,2
1524,1524,answer,3
1525,1525,answer,2
1526,1526,answer,1
1527,1527,answer,1
1528,1528,answer,2
1529,1529,answer,3
1530,1530,answer,1
1531,1531,answer,2
1532,1532,answer,1
1533,1533,answer,3
1534,1534,answer,2
1535,1535,answer,0
1536,1536,answer,1
1537,1537,answer,0
1538,1538,answer,3
1539,1539,answer,2
1540,1540,answer,2
1541,1541,answer,1
1542,1542,answer,2
1543,1543,answer,3
1544,1544,answer,2
1545,1545,answer,0
1546,1546,answer,0
1547,1547,answer,3
1548,1548,answer,3
1549,1549,answer,2
1550,1550,answer,0
1551,1551,answer,3
1552,1552,answer,2
1553,1553,answer,3
1554,1554,answer,2
1555,1555,answer,2
1556,1556,answer,3
1557,1557,answer,2
1558,1558,answer,1
1559,1559,answer,2
1560,1560,answer,3
1561,1561,answer,2
1562,1562,answer,2
1563,1563,answer,1
1564,1564,answer,0
1565,1565,answer,3
1566,1566,answer,0
1567,1567,answer,2
1568,1568,answer,3
1569,1569,answer,0
1570,1570,answer,1
1571,1571,answer,0
1572,1572,answer,3
1573,1573,answer,2
1574,1574,answer,3
1575,1575,answer,2
1576,1576,answer,2
1577,1577,answer,1
1578,1578,answer,3
1579,1579,answer,1
1580,1580,answer,3
1581,1581,answer,3
1582,1582,answer,3
1583,1583,answer,1
1584,1584,answer,0
1585,1585,answer,0
1586,1586,answer,1
1587,1587,answer,3
1588,1588,answer,1
1589,1589,answer,0
1590,1590,answer,0
1591,1591,answer,1
1592,1592,answer,1
1593,1593,answer,1
1594,1594,answer,2
1595,1595,answer,0
1596,1596,answer,1
1597,1597,answer,1
1598,1598,answer,0
1599,1599,answer,2
1600,1600,answer,0
1601,1601,answer,3
1602,1602,answer,2
1603,1603,answer,2
1604,1604,answer,1
1605,1605,answer,2
1606,1606,answer,3
1607,1607,answer,2
1608,1608,answer,3
1609,1609,answer,3
1610,1610,answer,0
1611,1611,answer,3
1612,1612,answer,3
1613,1613,answer,1
1614,1614,answer,2
1615,1615,answer,1
1616,1616,answer,0
1617,1617,answer,2
1618,1618,answer,1
1619,1619,answer,3
1620,1620,answer,3
1621,1621,answer,2
1622,1622,answer,3
1623,1623,answer,2
1624,1624,answer,1
1625,1625,answer,1
1626,1626,answer,2
1627,1627,answer,3
1628,1628,answer,1
1629,1629,answer,2
1630,1630,answer,1
1631,1631,answer,3
1632,1632,answer,3
1633,1633,answer,0
1634,1634,answer,1
1635,1635,answer,0
1636,1636,answer,3
1637,1637,answer,2
1638,1638,answer,3
1639,1639,answer,1
1640,1640,answer,2
1641,1641,answer,1
1642,1642,answer,3
1643,1643,answer,3
1644,1644,answer,0
1645,1645,answer,3
1646,1646,answer,3
1647,1647,answer,2
1648,1648,answer,0
1649,1649,answer,3
1650,1650,answer,2
1651,1651,answer,2
1652,1652,answer,2
1653,1653,answer,2
1654,1654,answer,1
1655,1655,answer,2
1656,1656,answer,1
1657,1657,answer,0
1658,1658,answer,3
1659,1659,answer,2
1660,1660,answer,0
1661,1661,answer,1
1662,1662,answer,0
1663,1663,answer,0
1664,1664,answer,0
1665,1665,answer,2
1666,1666,answer,1
1667,1667,answer,0
1668,1668,answer,1
1669,1669,answer,0
1670,1670,answer,3
1671,1671,answer,0
1672,1672,answer,2
1673,1673,answer,1
1674,1674,answer,0
1675,1675,answer,3
1676,1676,answer,2
1677,1677,answer,3
1678,1678,answer,2
1679,1679,answer,2
1680,1680,answer,1
1681,1681,answer,3
1682,1682,answer,1
1683,1683,answer,3
1684,1684,answer,3
1685,1685,answer,3
1686,1686,answer,1
1687,1687,answer,0
1688,1688,answer,0
1689,1689,answer,1
1690,1690,answer,0
1691,1691,answer,1
1692,1692,answer,1
1693,1693,answer,0
1694,1694,answer,1
1695,1695,answer,1
1696,1696,answer,1
1697,1697,answer,2
1698,1698,answer,0
1699,1699,answer,1
1700,1700,answer,1
1701,1701,answer,0
1702,1702,answer,2
1703,1703,answer,0
1704,1704,answer,3
1705,1705,answer,2
1706,1706,answer,2
1707,1707,answer,3
1708,1708,answer,1
1709,1709,answer,3
1710,1710,answer,2
1711,1711,answer,2
1712,1712,answer,3
1713,1713,answer,2
1714,1714,answer,3
1715,1715,answer,3
1716,1716,answer,3
1717,1717,answer,2
1718,1718,answer,3
1719,1719,answer,2
1720,1720,answer,1
1721,1721,answer,1
1722,1722,answer,2
1723,1723,answer,3
1724,1724,answer,1
1725,1725,answer,2
1726,1726,answer,1
1727,1727,answer,3
1728,1728,answer,2
1729,1729,answer,0
1730,1730,answer,1
1731,1731,answer,0
1732,1732,answer,3
1733,1733,answer,2
1734,1734,answer,2
1735,1735,answer,1
1736,1736,answer,0
1737,1737,answer,1
1738,1738,answer,2
1739,1739,answer,1
1740,1740,answer,3
1741,1741,answer,2
1742,1742,answer,0
1743,1743,answer,3
1744,1744,answer,3
1745,1745,answer,2
1746,1746,answer,0
1747,1747,answer,3
1748,1748,answer,2
1749,1749,answer,3
1750,1750,answer,2
1751,1751,answer,2
1752,1752,answer,1
1753,1753,answer,2
1754,1754,answer,1
1755,1755,answer,0
1756,1756,answer,3
1757,1757,answer,1
1758,1758,answer,3
1759,1759,answer,0
1760,1760,answer,3
1761,1761,answer,3
1762,1762,answer,1
1763,1763,answer,2
1764,1764,answer,1
1765,1765,answer,0
1766,1766,answer,1
1767,1767,answer,0
1768,1768,answer,3
1769,1769,answer,0
1770,1770,answer,2
1771,1771,answer,1
1772,1772,answer,1
1773,1773,answer,3
1774,1774,answer,1
1775,1775,answer,3
1776,1776,answer,2
1777,1777,answer,2
1778,1778,answer,1
1779,1779,answer,3
1780,1780,answer,1
1781,1781,answer,3
1782,1782,answer,1
1783,1783,answer,3
1784,1784,answer,3
1785,1785,answer,0
1786,1786,answer,1
1787,1787,answer,3
1788,1788,answer,0
1789,1789,answer,1
1790,1790,answer,1
1791,1791,answer,1
1792,1792,answer,1
1793,1793,answer,0
1794,1794,answer,1
1795,1795,answer,3
1796,1796,answer,0
1797,1797,answer,2
1798,1798,answer,0
1799,1799,answer,1
1800,1800,answer,1
1801,1801,answer,0
1802,1802,answer,2
1803,1803,answer,0
1804,1804,answer,3
1805,1805,answer,2
1806,1806,answer,2
1807,1807,answer,2
1808,1808,answer,1
1809,1809,answer,3
1810,1810,answer,2
1811,1811,answer,3
1812,1812,answer,0
1813,1813,answer,0
1814,1814,answer,2
1815,1815,answer,2
1816,1816,answer,1
1817,1817,answer,0
1818,1818,answer,2
1819,1819,answer,1
1820,1820,answer,3
1821,1821,answer,3
1822,1822,answer,2
1823,1823,answer,3
1824,1824,answer,2
1825,1825,answer,1
1826,1826,answer,0
1827,1827,answer,1
1828,1828,answer,3
1829,1829,answer,1
1830,1830,answer,2
1831,1831,answer,1
1832,1832,answer,3
1833,1833,answer,2
1834,1834,answer,0
1835,1835,answer,1
1836,1836,answer,0
1837,1837,answer,3
1838,1838,answer,2
1839,1839,answer,2
1840,1840,answer,1
1841,1841,answer,3
1842,1842,answer,0
1843,1843,answer,0
1844,1844,answer,1
1845,1845,answer,2
1846,1846,answer,1
1847,1847,answer,3
1848,1848,answer,2
1849,1849,answer,0
1850,1850,answer,2
1851,1851,answer,3
1852,1852,answer,2
1853,1853,answer,0
1854,1854,answer,3
1855,1855,answer,2
1856,1856,answer,3
1857,1857,answer,2
1858,1858,answer,0
1859,1859,answer,1
1860,1860,answer,2
1861,1861,answer,1
1862,1862,answer,3
1863,1863,answer,3
1864,1864,answer,0
1865,1865,answer,2
1866,1866,answer,2
1867,1867,answer,3
1868,1868,answer,1
1869,1869,answer,1
1870,1870,answer,1
1871,1871,answer,0
1872,1872,answer,3
1873,1873,answer,3
1874,1874,answer,2
1875,1875,answer,1
1876,1876,answer,0
1877,1877,answer,3
1878,1878,answer,2
1879,1879,answer,3
1880,1880,answer,1
1881,1881,answer,2
1882,1882,answer,1
1883,1883,answer,3
1884,1884,answer,1
1885,1885,answer,3
1886,1886,answer,3
1887,1887,answer,3
1888,1888,answer,1
1889,1889,answer,0
1890,1890,answer,3
1891,1891,answer,1
1892,1892,answer,3
1893,1893,answer,2
1894,1894,answer,0
1895,1895,answer,3
1896,1896,answer,2
1897,1897,answer,1
1898,1898,answer,2
1899,1899,answer,1
1900,1900,answer,1
1901,1901,answer,0
1902,1902,answer,1
1903,1903,answer,1
1904,1904,answer,1
1905,1905,answer,2
1906,1906,answer,0
1907,1907,answer,1
1908,1908,answer,1
1909,1909,answer,2
1910,1910,answer,2
1911,1911,answer,0
1912,1912,answer,3
1913,1913,answer,2
1914,1914,answer,2
1915,1915,answer,1
1916,1916,answer,1
1917,1917,answer,3
1918,1918,answer,2
1919,1919,answer,1
1920,1920,answer,2
1921,1921,answer,2
1922,1922,answer,0
1923,1923,answer,1
1924,1924,answer,2
1925,1925,answer,1
1926,1926,answer,1
1927,1927,answer,0
1928,1928,answer,2
1929,1929,answer,3
1930,1930,answer,3
1931,1931,answer,3
1932,1932,answer,2
1933,1933,answer,3
1934,1934,answer,2
1935,1935,answer,1
1936,1936,answer,1
1937,1937,answer,1
1938,1938,answer,3
1939,1939,answer,1
1940,1940,answer,2
1941,1941,answer,1
1942,1942,answer,3
1943,1943,answer,2
1944,1944,answer,3
1945,1945,answer,1
1946,1946,answer,2
1947,1947,answer,3
1948,1948,answer,2
1949,1949,answer,3
1950,1950,answer,1
1951,1951,answer,2
1952,1952,answer,0
1953,1953,answer,2
1954,1954,answer,1
1955,1955,answer,3
1956,1956,answer,0
1957,1957,answer,0
1958,1958,answer,3
1959,1959,answer,3
1960,1960,answer,2
1961,1961,answer,0
1962,1962,answer,3
1963,1963,answer,2
1964,1964,answer,3
1965,1965,answer,2
1966,1966,answer,2
1967,1967,answer,1
1968,1968,answer,2
1969,1969,answer,2
1970,1970,answer,0
1971,1971,answer,3
1972,1972,answer,2
1973,1973,answer,0
1974,1974,answer,1
1975,1975,answer,0
1976,1976,answer,1
1977,1977,answer,0
1978,1978,answer,3
1979,1979,answer,0
1980,1980,answer,2
1981,1981,answer,3
1982,1982,answer,0
1983,1983,answer,3
1984,1984,answer,2
1985,1985,answer,0
1986,1986,answer,2
1987,1987,answer,2
1988,1988,answer,1
1989,1989,answer,3
1990,1990,answer,1
1991,1991,answer,3
1992,1992,answer,3
1993,1993,answer,2
1994,1994,answer,0
1995,1995,answer,2
1996,1996,answer,1
1997,1997,answer,1
1998,1998,answer,1
1999,1999,answer,0
2000,2000,answer,2
2001,2001,answer,1
2002,2002,answer,3
2003,2003,answer,1
2004,2004,answer,2
2005,2005,answer,0
2006,2006,answer,1
2007,2007,answer,3
2008,2008,answer,1
2009,2009,answer,1
2010,2010,answer,0
2011,2011,answer,1
2012,2012,answer,1
2013,2013,answer,3
2014,2014,answer,2
2015,2015,answer,0
2016,2016,answer,3
2017,2017,answer,2
2018,2018,answer,2
2019,2019,answer,1
2020,2020,answer,1
2021,2021,answer,3
2022,2022,answer,2
2023,2023,answer,2
2024,2024,answer,1
2025,2025,answer,0
2026,2026,answer,2
2027,2027,answer,1
2028,2028,answer,3
2029,2029,answer,3
2030,2030,answer,2
2031,2031,answer,3
2032,2032,answer,2
2033,2033,answer,1
2034,2034,answer,1
2035,2035,answer,2
2036,2036,answer,3
2037,2037,answer,1
2038,2038,answer,2
2039,2039,answer,1
2040,2040,answer,3
2041,2041,answer,2
2042,2042,answer,0
2043,2043,answer,1
2044,2044,answer,0
2045,2045,answer,3
2046,2046,answer,2
2047,2047,answer,3
2048,2048,answer,2
2049,2049,answer,1
2050,2050,answer,2
2051,2051,answer,1
2052,2052,answer,3
2053,2053,answer,2
2054,2054,answer,0
2055,2055,answer,3
2056,2056,answer,2
2057,2057,answer,2
2058,2058,answer,3
2059,2059,answer,3
2060,2060,answer,2
2061,2061,answer,3
2062,2062,answer,2
2063,2063,answer,2
2064,2064,answer,1
2065,2065,answer,2
2066,2066,answer,1
2067,2067,answer,0
2068,2068,answer,3
2069,2069,answer,1
2070,2070,answer,0
2071,2071,answer,0
2072,2072,answer,1
2073,2073,answer,3
2074,2074,answer,0
2075,2075,answer,2
2076,2076,answer,1
2077,2077,answer,0
2078,2078,answer,3
2079,2079,answer,0
2080,2080,answer,3
2081,2081,answer,2
2082,2082,answer,2
2083,2083,answer,1
2084,2084,answer,3
2085,2085,answer,1
2086,2086,answer,3
2087,2087,answer,3
2088,2088,answer,3
2089,2089,answer,1
2090,2090,answer,0
2091,2091,answer,3
2092,2092,answer,1
2093,2093,answer,1
2094,2094,answer,0
2095,2095,answer,2
2096,2096,answer,0
2097,2097,answer,0
2098,2098,answer,1
2099,2099,answer,1
2100,2100,answer,1
2101,2101,answer,0
2102,2102,answer,0
2103,2103,answer,1
2104,2104,answer,1
2105,2105,answer,2
2106,2106,answer,1
2107,2107,answer,3
2108,2108,answer,2
2109,2109,answer,3
2110,2110,answer,1
2111,2111,answer,0
2112,2112,answer,1
2113,2113,answer,1
2114,2114,answer,0
2115,2115,answer,1
2116,2116,answer,1
2117,2117,answer,2
2118,2118,answer,1
2119,2119,answer,1
2120,2120,answer,0
2121,2121,answer,1
2122,2122,answer,2
2123,2123,answer,3
2124,2124,answer,2
2125,2125,answer,2
2126,2126,answer,0
2127,2127,answer,2
2128,2128,answer,1
2129,2129,answer,3
2130,2130,answer,2
2131,2131,answer,3
2132,2132,answer,2
2133,2133,answer,0
2134,2134,answer,3
2135,2135,answer,2
2136,2136,answer,1
2137,2137,answer,2
2138,2138,answer,0
2139,2139,answer,0
2140,2140,answer,1
2141,2141,answer,3
2142,2142,answer,1
2143,2143,answer,0
2144,2144,answer,2
2145,2145,answer,2
2146,2146,answer,1
2147,2147,answer,3
2148,2148,answer,1
2149,2149,answer,2
2150,2150,answer,1
2151,2151,answer,2
2152,2152,answer,1
2153,2153,answer,2
2154,2154,answer,0
2155,2155,answer,0
2156,2156,answer,0
2157,2157,answer,2
2158,2158,answer,3
2159,2159,answer,1
2160,2160,answer,2
2161,2161,answer,2
2162,2162,answer,1
2163,2163,answer,1
2164,2164,answer,0
2165,2165,answer,2
2166,2166,answer,1
2167,2167,answer,2
2168,2168,answer,2
2169,2169,answer,1
2170,2170,answer,0
2171,2171,answer,2
2172,2172,answer,0
2173,2173,answer,1
2174,2174,answer,2
2175,2175,answer,1
2176,2176,answer,0
2177,2177,answer,2
2178,2178,answer,0
2179,2179,answer,0
2180,2180,answer,2
2181,2181,answer,1
2182,2182,answer,2
2183,2183,answer,1
2184,2184,answer,2
2185,2185,answer,0
2186,2186,answer,1
2187,2187,answer,1
2188,2188,answer,1
2189,2189,answer,0
2190,2190,answer,3
2191,2191,answer,0
2192,2192,answer,2
2193,2193,answer,1
2194,2194,answer,3
2195,2195,answer,1
2196,2196,answer,3
2197,2197,answer,1
2198,2198,answer,3
2199,2199,answer,2
2200,2200,answer,3
2201,2201,answer,2
2202,2202,answer,1
2203,2203,answer,3
2204,2204,answer,1
2205,2205,answer,1
2206,2206,answer,1
2207,2207,answer,0
2208,2208,answer,1
2209,2209,answer,1
2210,2210,answer,1
2211,2211,answer,2
2212,2212,answer,1
2213,2213,answer,3
2214,2214,answer,2
2215,2215,answer,3
2216,2216,answer,1
2217,2217,answer,0
2218,2218,answer,1
2219,2219,answer,1
2220,2220,answer,0
2221,2221,answer,1
2222,2222,answer,2
2223,2223,answer,2
2224,2224,answer,1
2225,2225,answer,2
2226,2226,answer,0
2227,2227,answer,2
2228,2228,answer,2
2229,2229,answer,2
2230,2230,answer,1
2231,2231,answer,1
2232,2232,answer,3
2233,2233,answer,1
2234,2234,answer,2
2235,2235,answer,2
2236,2236,answer,2
2237,2237,answer,2
2238,2238,answer,1
2239,2239,answer,2
2240,2240,answer,0
2241,2241,answer,2
2242,2242,answer,3
2243,2243,answer,2
2244,2244,answer,2
2245,2245,answer,0
2246,2246,answer,3
2247,2247,answer,2
2248,2248,answer,1
2249,2249,answer,2
2250,2250,answer,0
2251,2251,answer,0
2252,2252,answer,1
2253,2253,answer,2
2254,2254,answer,1
2255,2255,answer,0
2256,2256,answer,2
2257,2257,answer,2
2258,2258,answer,0
2259,2259,answer,1
2260,2260,answer,0
2261,2261,answer,0
2262,2262,answer,2
2263,2263,answer,0
2264,2264,answer,2
2265,2265,answer,3
2266,2266,answer,2
2267,2267,answer,2
2268,2268,answer,2
2269,2269,answer,1
2270,2270,answer,1
2271,2271,answer,0
2272,2272,answer,2
2273,2273,answer,1
2274,2274,answer,3
2275,2275,answer,3
2276,2276,answer,1
2277,2277,answer,0
2278,2278,answer,2
2279,2279,answer,3
2280,2280,answer,1
2281,2281,answer,3
2282,2282,answer,3
2283,2283,answer,2
2284,2284,answer,2
2285,2285,answer,1
2286,2286,answer,2
2287,2287,answer,2
2288,2288,answer,0
2289,2289,answer,0
2290,2290,answer,0
2291,2291,answer,1
2292,2292,answer,2
2293,2293,answer,1
2294,2294,answer,2
2295,2295,answer,0
2296,2296,answer,1
2297,2297,answer,1
2298,2298,answer,1
2299,2299,answer,0
2300,2300,answer,3
2301,2301,answer,0
2302,2302,answer,2
2303,2303,answer,1
2304,2304,answer,3
2305,2305,answer,0
2306,2306,answer,3
2307,2307,answer,0
2308,2308,answer,0
2309,2309,answer,3
2310,2310,answer,2
2311,2311,answer,1
2312,2312,answer,1
2313,2313,answer,3
2314,2314,answer,3
2315,2315,answer,1
2316,2316,answer,3
2317,2317,answer,1
2318,2318,answer,2
2319,2319,answer,1
2320,2320,answer,3
2321,2321,answer,2
2322,2322,answer,3
2323,2323,answer,1
2324,2324,answer,0
2325,2325,answer,1
2326,2326,answer,1
2327,2327,answer,0
2328,2328,answer,3
2329,2329,answer,2
2330,2330,answer,2
2331,2331,answer,1
2332,2332,answer,1
2333,2333,answer,0
2334,2334,answer,0
2335,2335,answer,1
2336,2336,answer,2
2337,2337,answer,2
2338,2338,answer,2
2339,2339,answer,2
2340,2340,answer,1
2341,2341,answer,2
2342,2342,answer,1
2343,2343,answer,3
2344,2344,answer,2
2345,2345,answer,3
2346,2346,answer,2
2347,2347,answer,0
2348,2348,answer,3
2349,2349,answer,2
2350,2350,answer,2
2351,2351,answer,2
2352,2352,answer,0
2353,2353,answer,2
2354,2354,answer,1
2355,2355,answer,2
2356,2356,answer,1
2357,2357,answer,0
2358,2358,answer,2
2359,2359,answer,2
